year,class,task_id,answer,page_index,is_text_only,image_path,text
2024,9 und 10,A4,D,1,False,references/2024_9und10_A4.png,"A4 Lucas spricht in Rätseln: „Ich bin heute so früh aufgewacht, da war gerade mal die Hälfte
des ersten Drittels des Tages vorbei.“ Wann ist Lucas aufgewacht?
(A) um 1 Uhr
(B) um 2 Uhr
(C) um 3 Uhr
(D) um 4 Uhr
(E) um 5 Uhr
...
6.
5."
2024,9 und 10,A5,D,1,False,references/2024_9und10_A5.png,"A5
4.
3.
2.
1.
Clementine springt auf den Platten auf dem Schulhof nach dem rechts gezeichneten Muster:
linker Fuß – beide Füße – rechter Fuß – beide Füße – und dann wieder von vorn wie im Bild.
Auf der 48. Platte hört sie auf. Wie viele Platten hat Clementine mit dem linken Fuß berührt?
(A) 20
(B) 28
(C) 32
(D) 36
(E) 40"
2024,9 und 10,A6,C,1,False,references/2024_9und10_A6.png,"A6 Am Wochenende hat eine bekannte Band ein Konzert gespielt. Für den Zeitungsbericht rundet die
Redakteurin die Anzahl der Besucher. Dabei stellt sie fest, dass sie dieselbe Zahl erhält, egal ob sie auf
Zehner oder auf Hunderter rundet. Welche der folgenden Zahlen könnte die Anzahl der Besucher sein?
(A) 3794
(B) 4912
(C) 5297
(D) 6586
(E) 7309"
2024,9 und 10,A7,B,1,False,references/2024_9und10_A7.png,"A7
1 cm
3 cm
2 cm
1 cm
1 cm
2 cm
Tim möchte die rechts abgebildete Figur in einem Zug zeichnen, ohne seinen Stift
abzusetzen. Er kann an einer beliebigen Stelle beginnen und möchte so wenig wie möglich
doppelt zeichnen. Wie lang ist dann der Weg, den Tims Stift zurücklegen muss?
(A) 14 cm
(B) 15 cm
(C) 16 cm
(D) 17 cm
(E) 18 cm"
2024,9 und 10,A8,C,2,False,references/2024_9und10_A8.png,"A8 William hat viele gleich große Würfel. Er legt einen davon auf den Tisch.
Dann legt er 5 weitere Würfel so dazu, dass vom ersten Würfel alle Seiten-
ﬂächen bedeckt sind. Nun möchte er zusätzliche Würfel so dazulegen,
dass von den bereits liegenden Würfeln alle Seitenﬂächen bedeckt sind.
Wie viele zusätzliche Würfel braucht William dafür mindestens?
(A) 7
(B) 10
(C) 13
(D) 16
(E) 19"
2024,9 und 10,A9,E,2,False,references/2024_9und10_A9.png,"A9 Eine dreistellige Palindromzahl ist eine dreistellige Zahl der Form „aba“, wobei die Ziﬀern a und b
gleich oder verschieden sein dürfen. Beispielsweise sind 272 und 555 dreistellige Palindromzahlen.
Was ist die Quersumme der größten durch 2 teilbaren dreistelligen Palindromzahl?
(A) 16
(B) 18
(C) 21
(D) 23
(E) 25"
2024,9 und 10,A10,B,2,False,references/2024_9und10_A10.png,"A10 Das Bild rechts zeigt ein Quadrat und 4 gleich große Kreise. Jeder der Kreise
berührt zwei Seiten des Quadrats und zwei andere Kreise. Die schwarze Fläche in
der Mitte ist 1 cm2 groß. Welchen Flächeninhalt hat die gesamte graue Fläche?
(A) 2 cm2
(B) 3 cm2
(C) 4 cm2
(D) 5 cm2
(E) 6 cm2
4-Punkte-Aufgaben
e"
2024,9 und 10,B1,C,2,False,references/2024_9und10_B1.png,"B1
0
0
Körpergröße
Sprunghöhe
Adele
Bea
Celine
Erin
Dilara
Fünf Freundinnen haben ihre Hochsprung-Ergebnisse vom Sportfest
in ein Diagramm eingetragen. Adele sagt: „Ich ﬁnde, dass diejenige
am besten war, bei der das Verhältnis von Sprunghöhe zu Körpergröße
am größten ist.“ Wer war nach Adeles Meinung am besten?
(A) Adele
(B) Bea
(C) Celine
(D) Dilara
(E) Erin"
2024,9 und 10,B2,A,2,False,references/2024_9und10_B2.png,"Körpergröße
B2 Neo legt ein schwarzes, ein graues und ein weißes Quadrat auf zwei verschie-
dene Weisen aufeinander. Im linken Bild ist die sichtbare schwarze Fläche
8-mal so groß wie die Fläche des weißen Quadrats. Wie verhält sich im
rechten Bild die sichtbare schwarze Fläche zur Fläche des weißen Quadrats?
(A) 7··1
(B) 9··2
(C) 4··1
(D) 8··3
(E) 5··2"
2024,9 und 10,B3,D,2,False,references/2024_9und10_B3.png,"B3 Die Mathe-AG der 9. Klassen hat für die benachbarte Grundschule einen Primzahl-Schulgarten geplant.
Der rechteckige Garten wird mit 40 jeweils 1 m langen Zaunteilen eingezäunt, wobei die Seitenlängen
des Gartens (in Metern) Primzahlen sind. Wie groß kann die Fläche des Gartens höchstens sein?
(A) 77 m2
(B) 82 m2
(C) 85 m2
(D) 91 m2
(E) 97 m2
Q
R
K
L"
2024,9 und 10,B4,A,2,False,references/2024_9und10_B4.png,"B4
?
O
P
S
M
N
K
L
Im Bild rechts ist der Eckpunkt S des regelmäßigen Sechsecks NOPQRS
gleichzeitig der Mittelpunkt des Quadrats KLMN.
Wie groß ist der mit dem Fragezeichen markierte Winkel?
(A) 105◦
(B) 110◦
(C) 115◦
(D) 120◦
(E) 125◦"
2024,9 und 10,B5,B,2,False,references/2024_9und10_B5.png,"M
N
B5 Jelena will in jedes Feld des abgebildeten 2×4 -Gitters einen der Buchstaben
A, B, C, D schreiben. Dabei soll in jeder Zeile und in jedem 2×2 -Quadrat jeder
der vier Buchstaben genau einmal vorkommen.
Wie viele Möglichkeiten gibt es für das vollständig ausgefüllte 2×4 -Gitter?
(A) 12
(B) 24
(C) 48
(D) 96
(E) 198"
2024,9 und 10,B6,E,3,False,references/2024_9und10_B6.png,"B6 Vier Kinder haben jedes eine kleine Truhe mit einem jeweils nur zur eigenen Truhe passenden Schlüssel.
Zum Spaß mischen sie die Schlüssel und jedes nimmt sich zufällig einen davon. Auf wie viele Arten
können die Schlüssel so auf die vier Kinder verteilt sein, dass genau ein Kind den zur eigenen Truhe
passenden Schlüssel hat und die anderen drei Kinder nicht?
(A) 18
(B) 16
(C) 15
(D) 10
(E) 8"
2024,9 und 10,B7,C,3,False,references/2024_9und10_B7.png,"B7
3 cm
2 cm
6 cm
Das gleichseitige Dreieck im Bild wird durch drei Strecken im Inneren in drei
Teile geteilt. Die Strecken sind 2 cm, 3 cm bzw. 6 cm lang und jeweils parallel
zu einer der Dreiecksseiten. Welchen Umfang hat das gleichseitige Dreieck?
(A) 24 cm
(B) 27 cm
(C) 33 cm
(D) 36 cm
(E) 42 cm"
2024,9 und 10,B8,E,3,False,references/2024_9und10_B8.png,"B8 Christian hat 12 Plättchen, die mit den Zahlen von 1 bis 12 beschriftet sind. Er legt 8 davon so auf
die Ecken eines Achtecks, dass die Summe der Zahlen auf je zwei nebeneinanderliegenden Plättchen
stets durch 3 teilbar ist. Welche Zahlen stehen dann auf den 4 Plättchen, die übrig sind?
(A) 1, 5, 9, 12
(B) 3, 5, 7, 11
(C) 1, 2, 11, 12
(D) 5, 6, 7, 8
(E) 3, 6, 9, 12"
2024,9 und 10,B9,B,3,False,references/2024_9und10_B9.png,"B9 Bei Ausgrabungsarbeiten wurde eine große Halle freigelegt. Nur einige
der kleinen Bodenﬂiesen sind erhalten, aber es konnte rekonstruiert
werden, dass der Fußboden so geﬂiest war wie im Ausschnitt rechts.
Die Archäologen schätzen, dass es ursprünglich etwa 2000 sechseckige
Fliesen waren. Wie viele dreieckige Fliesen waren es dann ursprünglich?
(A) etwa 3000
(B) etwa 4000
(C) etwa 5000
(D) etwa 6000
(E) etwa 8000"
2024,9 und 10,B10,A,3,False,references/2024_9und10_B10.png,"B10 Heute wurde Katharinas Enkeltochter Nellie geboren. Sowohl das Alter von Nellies Mutter Anna als
auch das Alter von Katharina ist eine gerade Zahl. Multipliziert man in genau 2 Jahren das Alter von
Katharina, Anna und Nellie, erhält man 2024. Wie alt ist Katharina heute?
(A) 44
(B) 48
(C) 50
(D) 54
(E) 56
5-Punkte-Aufgaben"
2024,9 und 10,C1,C,3,False,references/2024_9und10_C1.png,"C1 Die Wächterin des Reichs Primalia spricht immer abwechselnd den ganzen Tag die Wahrheit oder
sie lügt den ganzen Tag. An einem Tag hat sie genau vier der folgenden fünf Aussagen gemacht.
Welche Aussage stammt nicht von diesem Tag?
(A) Ich log gestern und ich werde morgen lügen.
(B) Ich sage heute die Wahrheit und werde morgen die Wahrheit sagen.
(C) 2024 ist keine Primzahl.
(D) Gestern war Donnerstag.
(E) Morgen ist Montag.
10"
2024,9 und 10,C2,B,3,False,references/2024_9und10_C2.png,"C2
4
12
6
24
In jeden Kreis im Bild rechts soll eine natürliche Zahl eingetragen
werden. Die Zahl im Inneren eines jeden Quadrats gibt an, welches
Produkt die Zahlen in den vier Ecken des Quadrats haben sollen.
Wie groß ist dann das Produkt der Zahlen in den 8 grauen Kreisen?
(A) 20
(B) 40
(C) 80
(D) 120
(E) 360"
2024,9 und 10,C3,D,4,False,references/2024_9und10_C3.png,"C3 Leo hat aus 27 kleinen, gleich großen Würfeln einen großen 3×3×3-Würfel gebaut. Die kleinen
Würfel sind schwarz, grau oder weiß. Die Oberﬂäche des großen Würfels ist jeweils zu einem Drittel
schwarz, grau und weiß. Leo hat die größtmögliche Anzahl an schwarzen Würfeln und die kleinst-
mögliche Anzahl an weißen Würfeln verwendet. Wie viele graue Würfel hat Leo verwendet?
(A) 5
(B) 6
(C) 7
(D) 8
(E) 10"
2024,9 und 10,C4,E,4,False,references/2024_9und10_C4.png,"C4
A
B
Otis will den abgebildeten Körper basteln, einen Würfel mit zwei
aufgesetzten Pyramiden. Er zeichnet dazu ein Netz aus Quadraten
und gleichseitigen Dreiecken. Die Seitenlänge der Quadrate und
Dreiecke beträgt jeweils 1 cm. Wie groß ist der Abstand zwischen
den Pyramidenspitzen A und B im fertigen Körper?
(A)
√
5 cm
(B) (1 +
√
3) cm
(C) 2
√
2 cm
(D) 5
2 cm
(E) (1 +
√
2) cm"
2024,9 und 10,C5,C,4,False,references/2024_9und10_C5.png,"C5 Vier Freunde sind Pizza essen. Als sie fertig sind, sind noch einige Stücke übrig.
Auf dem 1. Teller liegen noch so viele Stücke, wie es Teller mit genau einem Stück gibt.
Auf dem 2. Teller liegen noch so viele Stücke, wie es Teller mit genau 2 Stücken gibt.
Auf dem 3. Teller liegen noch so viele Stücke, wie es Teller mit genau 3 Stücken gibt.
Auf dem 4. Teller liegen noch so viele Stücke, wie es leere Teller gibt.
Wie viele Stücke sind insgesamt übrig?
(A) 2
(B) 3
(C) 4
(D) 5
(E) 6"
2024,9 und 10,C6,C,4,False,references/2024_9und10_C6.png,"C6
2 · 3 · 5 · 7 · 11 · 134· 17 ·
· 43· 47
Für eine gegebene natürliche Zahl n
ist rechts die Primfaktorzerlegung
von n! = 1·2· . . . ·n zu sehen.
Einige Primzahlen und einige Exponenten sind verdeckt. Welcher Exponent gehört zum Primfaktor 17?
(A) 1
(B) 2
(C) 3
(D) 4
(E) 5"
2024,9 und 10,C7,D,4,False,references/2024_9und10_C7.png,"C7 Die Quersumme der natürlichen Zahl N ist doppelt so groß wie die Quersumme ihres Nachfolgers N+1.
Was ist die kleinstmögliche Quersumme, die N haben kann?
(A) 10
(B) 12
(C) 14
(D) 16
(E) 18"
2024,9 und 10,C8,B,4,False,references/2024_9und10_C8.png,"C8 Mert hat 18 Mal mit einem normalen 6-seitigen Spielwürfel gewürfelt. Die Augenzahl 1 hat er häuﬁger
gewürfelt als jede einzelne der anderen Augenzahlen 2, 3, 4, 5 und 6. Die Summe aller gewürfelten
Augenzahlen ist die unter diesen Bedingungen größtmögliche Summe. Wie groß ist diese Summe?
(A) 71
(B) 69
(C) 68
(D) 63
(E) 62"
2024,9 und 10,C9,C,4,False,references/2024_9und10_C9.png,"C9 Nina hat einen Kreis mit 20 Punkten in 20 gleich lange Kreisbögen geteilt.
Sie zeichnet alle Sehnen ein, die zwei dieser Punkte verbinden. Wie viele dieser
Sehnen sind länger als der Radius, aber kürzer als der Durchmesser des Kreises?
(A) 90
(B) 100
(C) 120
(D) 140
(E) 160"
2024,9 und 10,C10,A,4,False,references/2024_9und10_C10.png,"C10 Olya war im Park spazieren. Die Hälfte der Zeit ging sie mit einer Geschwindigkeit von 2 km/h.
Die Hälfte der Strecke ging sie mit einer Geschwindigkeit von 3 km/h. Und den Rest der Zeit ging sie
mit einer Geschwindigkeit von 4 km/h. Welchen Bruchteil der Gesamtzeit ging sie mit 4 km/h?
(A) 1
14
(B) 1
12
(C) 1
7
(D) 1
5
(E) 1
4"
2025,9 und 10,A1,D,1,False,references/2025_9und10_A1.png,"A1
4 9 2
3 5 7
8 1 6
Eine Klappkarte mit L¨ochern wird an den dicken Linien gefaltet.
Nach dem Falten sieht man durch die L¨ocher noch einige der Zahlen.
Wie groß ist die Summe dieser Zahlen?
(A) 7
(B) 9
(C) 12
(D) 14
(E) 15"
2025,9 und 10,A2,B,1,False,references/2025_9und10_A2.png,"A2 Das allj¨ahrliche Schachturnier an meiner Schule findet immer am 3. Freitag im Mai statt.
Welches ist das fr¨uhestm¨ogliche Datum f¨ur das Schachturnier?
(A) 14. Mai
(B) 15. Mai
(C) 16. Mai
(D) 17. Mai
(E) 18. Mai"
2025,9 und 10,A3,E,1,False,references/2025_9und10_A3.png,"A3 In welchem der Sechsecke ist genau ein Drittel der Fl¨ache schwarz und genau die H¨alfte der Fl¨ache weiß?
(A)
(B)
(C)
(D)
(E)"
2025,9 und 10,A4,C,1,False,references/2025_9und10_A4.png,"A4 Auf einer Packung Reis ist angegeben, dass 1 Tasse Reis mit 11
2 Tassen Wasser gekocht werden soll.
Niklas will 11
2 Tassen Reis kochen. Wie viele Tassen Wasser braucht er daf¨ur?
(A) 11
4
(B) 13
4
(C) 21
4
(D) 21
2
(E) 23
4"
2025,9 und 10,A5,D,1,False,references/2025_9und10_A5.png,"A5 Bei einem normalen Spielw¨urfel ergeben die Augenzahlen auf gegen¨uberliegenden Seitenfl¨achen
zusammen immer 7. Nur einer der gezeigten W¨urfel kann ein normaler Spielw¨urfel sein. Welcher?
(A)
(B)
(C)
(D)
(E)"
2025,9 und 10,A6,B,1,False,references/2025_9und10_A6.png,"A6 Die Jahreszahl 2025 ist eine Quadratzahl, denn 2025 = 452.
In wie vielen Jahren ist die Jahreszahl das n¨achste Mal eine Quadratzahl?
(A) 35
(B) 91
(C) 123
(D) 171
(E) 236"
2025,9 und 10,A7,C,1,False,references/2025_9und10_A7.png,"A7 Im Supermarkt wurde der Preis der Bananen vergangene Woche um 50 % erh¨oht und diese Woche um
ein Drittel verringert. Wie groß ist der Preis der Bananen nun im Vergleich zum Beginn?
(A) halb so groß
(B) um ein F¨unftel kleiner
(C) genauso groß
(D) um ein Viertel gr¨oßer
(E) doppelt so groß"
2025,9 und 10,A8,D,2,False,references/2025_9und10_A8.png,"A8 An meinem K¨uhlschrank haften vier Magnete mit Ziffern darauf
2
0
2
5 .
Wie viele verschiedene vierstellige Zahlen lassen sich damit bilden?
(A) 4
(B) 5
(C) 7
(D) 9
(E) 11"
2025,9 und 10,A9,A,2,False,references/2025_9und10_A9.png,"A9 Die f¨unf Freunde Elisa, Gabriel, Julika, Levi und Yasin haben alle das gleiche Smartphone. Am Morgen
waren die f¨unf Smartphones alle voll geladen. Unten sind die f¨unf Akkuanzeigen am Abend zu sehen.
Gabriel hat genauso viel verbraucht wie Elisa und Julika zusammen. Gabriels Akku ist leer. Levi hat sein
Smartphone gar nicht benutzt. Welche Akkuanzeige geh¨ort zu Yasins Smartphone?
(A)
(B)
(C)
(D)
(E)"
2025,9 und 10,A10,A,2,False,references/2025_9und10_A10.png,"A10 Die Zahl x ist gr¨oßer als 5. Welcher der folgenden Ausdr¨ucke hat den kleinsten Wert?
(A)
5
x + 1
(B) 5
x
(C)
5
x – 1
(D) x
5
(E) x + 1
5
4-Punkte-Aufgaben"
2025,9 und 10,B1,B,2,False,references/2025_9und10_B1.png,"B1 Alex faltet ein quadratisches Blatt Papier wie abgebildet
an den gestrichelten Linien. Wie groß ist der stumpfe
Winkel in dem entstandenen Dreieck?
(A) 105◦
(B) 112,5◦(C) 115◦
(D) 120◦
(E) 127,5◦"
2025,9 und 10,B2,B,2,False,references/2025_9und10_B2.png,"B2 Seit ihr Nachbar Fritz nicht mehr gut laufen kann, erledigt Ellen viele Eink¨aufe f¨ur ihn. Heute hat sie
Sesambr¨otchen, Mohnbr¨otchen und K¨ummelbr¨otchen eingekauft. Fritz z¨ahlt, etwas umst¨andlich, was sie
mitgebracht hat: ”8 Br¨otchen sind ohne Sesam, und 5 sind ohne Mohn.“ ”Und 7 sind ohne K¨ummel“,
erg¨anzt Ellen. Wie viele Br¨otchen hat Ellen gekauft?
(A) 9
(B) 10
(C) 11
(D) 12
(E) 13"
2025,9 und 10,B3,E,2,False,references/2025_9und10_B3.png,"B3 In einem Beutel befinden sich 11 Kugeln, die mit den Zahlen von 3 bis 13 beschriftet sind. Ohne hinzusehen
soll eine Kugel nach der anderen gezogen werden. Wie viele Kugeln m¨ussen mindestens gezogen werden,
damit garantiert drei Kugeln mit Primzahlen dabei sind?
(A) 5
(B) 6
(C) 7
(D) 8
(E) 9"
2025,9 und 10,B4,C,2,False,references/2025_9und10_B4.png,"B4 Kati und Tom haben sich beide eine nat¨urliche Zahl gedacht. Die Summe der beiden Zahlen liegt zwischen
40 und 100. Außerdem ist Katis Zahl geteilt durch 19 gleich Toms Zahl geteilt durch 17.
Welche Zahl hat Kati sich gedacht?
(A) 19
(B) 32
(C) 38
(D) 57
(E) 76"
2025,9 und 10,B5,E,2,False,references/2025_9und10_B5.png,"B5 Romy sieht sich ein Foto auf ihrem Smartphone an. Es ist im Querformat 16 : 9
und f¨ullt das Display genau aus. Wenn sie das Smartphone dreht, wird das Foto
kleiner angezeigt, siehe Bild. Welchen Anteil des Displays f¨ullt das Foto nun aus?
(A) 3
4
(B) 4
9
(C) 27
64
(D) 32
81
(E) 81
256"
2025,9 und 10,B6,A,2,False,references/2025_9und10_B6.png,"B6 Die nat¨urliche Zahl N ist die gr¨oßte 6-stellige Zahl, deren Ziffern das Produkt 180 haben.
Wie groß ist die Quersumme von N?
(A) 21
(B) 20
(C) 19
(D) 17
(E) 16"
2025,9 und 10,B7,B,3,False,references/2025_9und10_B7.png,"B7
?
Vasily will die Zahlen von 1 bis 8 rechts in die K¨astchen eintragen. Aufeinanderfolgende
Zahlen sollen niemals in K¨astchen stehen, die eine gemeinsame Seite oder Ecke haben.
Welche Zahlen kann Vasily in das K¨astchen mit dem Fragezeichen schreiben?
(A) 1 oder 8
(B) 2 oder 7
(C) 3 oder 6
(D) 4 oder 5
(E) 7 oder 8"
2025,9 und 10,B8,D,3,False,references/2025_9und10_B8.png,"B8 Die 4-stellige Zahl 80
ist durch 8 und durch 9 teilbar. Die letzten beiden Ziffern sind verdeckt.
Wie groß ist das Produkt dieser beiden Ziffern?
(A) 6
(B) 16
(C) 20
(D) 24
(E) 48"
2025,9 und 10,B9,D,3,False,references/2025_9und10_B9.png,"B9
2
4
1
3
5
F¨unf Pakete liegen wie im Bild auf dem Tisch gestapelt. Mara soll sie wegr¨aumen.
Sie kann ein Paket nur dann wegr¨aumen, wenn kein anderes darauf liegt. Mara
w¨ahlt zuf¨allig ein freies Paket aus und r¨aumt es weg. Als n¨achstes w¨ahlt sie zuf¨allig
wieder ein freies Paket aus und r¨aumt es weg usw.
Wie groß ist die Wahrscheinlichkeit, dass Mara das Paket 3 als drittes wegr¨aumt?
(A) 1
2
(B) 1
3
(C) 1
5
(D) 1
6
(E) 1
8"
2025,9 und 10,B10,C,3,False,references/2025_9und10_B10.png,"B10 Paul schießt 27-mal auf eine Torwand. Er zielt immer auf eines der beiden L¨ocher.
Von den Sch¨ussen auf das Loch links oben sind 50 % Treffer. Von den Sch¨ussen
auf das Loch rechts unten sind 80 % Treffer. Insgesamt hat er 9-mal danebenge-
schossen. Wie viele von Pauls Sch¨ussen auf das Loch links oben waren Treffer?
(A) 4
(B) 5
(C) 6
(D) 7
(E) 8
5-Punkte-Aufgaben"
2025,9 und 10,C1,D,3,False,references/2025_9und10_C1.png,"C1
5 4 3
6 1 2
7
Lucie schreibt auf kariertem Papier. Die quadratischen K¨astchen haben die Seiten-
l¨ange 0,5 cm. Sie beginnt mit einem K¨astchen und tr¨agt dort die Zahl 1 ein. Dann
nummeriert sie die K¨astchen spiralf¨ormig weiter wie gezeigt. Nachdem sie das
2025. K¨astchen nummeriert hat, malt Lucie alle nummerierten K¨astchen grau aus.
Wie groß ist der Umfang der grauen Figur?
(A) 75 cm
(B) 78 cm
(C) 85 cm
(D) 90 cm
(E) 96 cm"
2025,9 und 10,C2,B,3,False,references/2025_9und10_C2.png,"C2 An meiner Schule hat das M¨adchen-Team im 3×3-Basketball Verst¨arkung bekommen. Zu den 5 Stamm-
spielerinnen sind 2 neue Spielerinnen hinzugekommen. Bei einem Trainingsspiel gegen ein befreundetes
Schulteam trugen sie die R¨uckennummern 3, 14, 15, 9, 26, 5, 35. Nacheinander wurde immer eine
Spielerin gewechselt. Zu jedem Zeitpunkt waren 2 Stammspielerinnen und eine neue Spielerin auf dem
Feld. Die R¨uckennummern der Spielerinnen, die jeweils auf dem Feld standen, waren der Reihe nach
3, 14, 15
→
14, 15, 9
→
15, 9, 26
→
9, 26, 5
→
26, 5, 35
→
5, 35, 3.
Welche Summe haben die R¨uckennummern der beiden neuen Spielerinnen?
(A) 12
(B) 20
(C) 29
(D) 40
(E) 44"
2025,9 und 10,C3,C,3,False,references/2025_9und10_C3.png,"C3
4
2
1
In jeden Kreis im Bild soll eine Zahl so geschrieben werden, dass die
Summe der Zahlen in drei Kreisen, die einander paarweise ber¨uhren,
immer gleich ist. Drei Zahlen sind bereits eingetragen.
Wie groß ist dann die Summe der f¨unf Zahlen in der mittleren Reihe?
(A) 3
(B) 8
(C) 13
(D) 18
(E) 23"
2025,9 und 10,C4,B,4,False,references/2025_9und10_C4.png,"C4
A
B
C
D
Die beiden grauen Rechtecke im Bild sind zueinander kongruent. Sie haben
beide den Fl¨acheninhalt 3 cm2.
Wie groß ist der Fl¨acheninhalt des großen Rechtecks ABCD ?
(A) 8 cm2
(B) 9 cm2
(C) 10 cm2
(D) 11 cm2
(E) 12 cm2"
2025,9 und 10,C5,A,4,False,references/2025_9und10_C5.png,"C5 Die sechsstellige Zahl ABCDEF wird aus den sechs Ziffern 1, 2, 3, 4, 5, 6 gebildet. Jede Ziffer kommt
genau einmal vor. Die Zahl AB aus den ersten zwei Ziffern ist ein Vielfaches von 2. Die Zahl ABC aus den
ersten drei Ziffern ist ein Vielfaches von 3. Die Zahl ABCD ist ein Vielfaches von 4, die Zahl ABCDE ist ein
Vielfaches von 5, und die sechsstellige Zahl ABCDEF selbst ist ein Vielfaches von 6.
Welche ist ihre letzte Ziffer F ?
(A) 4
(B) 6
(C) 2 und 4 sind m¨oglich
(D) 4 und 6 sind m¨oglich
(E) 2, 4 und 6 sind m¨oglich
D
C
7 cm"
2025,9 und 10,C6,C,4,False,references/2025_9und10_C6.png,"C6
B
A
8 cm
5 cm
7 cm
Das Quadrat ABCD enth¨alt ein graues und ein gestreiftes Rechteck wie
abgebildet. Der Fl¨acheninhalt des ¨uberlappenden Teils der beiden
Rechtecke betr¨agt 18 cm2 (Abbildung nicht maßstabsgerecht).
Wie groß ist der Umfang des Quadrats ABCD ?
(A) 28 cm
(B) 34 cm
(C) 36 cm
(D) 38 cm
(E) 40 cm"
2025,9 und 10,C7,E,4,False,references/2025_9und10_C7.png,"C7 Jacob hat sich eine Zahlenfolge a1, a2, a3, a4, . . . ausgedacht. Ab der dritten Zahl ist jede Zahl in der
Zahlenfolge der Durchschnitt (das heißt das arithmetische Mittel) aller bisherigen Zahlen. Es ist also a3
der Durchschnitt von a1 und a2, dann a4 der Durchschnitt von a1, a2 und a3 usw. Es ist a1 = 8 und a10 = 26.
Wie groß ist a2?
(A) 20
(B) 28
(C) 32
(D) 38
(E) 44
A
D"
2025,9 und 10,C8,C,4,False,references/2025_9und10_C8.png,"C8
B
C
Zwei Kreise ber¨uhren einander wie abgebildet im Punkt A. Die Strecke AB ist
ein Durchmesser des großen Kreises. Die Strecke CD ist 16 cm lang, ber¨uhrt
den kleinen Kreis und ist parallel zu AB.
Wie groß ist der Fl¨acheninhalt der grauen Fl¨ache in cm2 ?
(A) 45π
(B) 56π
(C) 64π
(D) 72π
(E) 85π"
2025,9 und 10,C9,E,4,False,references/2025_9und10_C9.png,"C9 Isabella will die Zahlen von 1 bis 8 in die Zellen des 2×4-Rasters schreiben.
In jeder der beiden Zeilen sollen die Zahlen von links nach rechts gr¨oßer werden.
Und in jeder Spalte soll die untere Zahl gr¨oßer als die obere sein.
Auf wie viele Arten kann Isabella das Raster ausf¨ullen?
(A) 6
(B) 8
(C) 9
(D) 12
(E) 14"
2025,9 und 10,C10,B,4,False,references/2025_9und10_C10.png,"C10 In der Jugendherberge werden Paddeltouren angeboten. Heute nehmen 12 Kinder teil, unter ihnen
3 Geschwisterpaare. Die 12 Kinder werden auf zwei Gruppen aufgeteilt: Die erste paddelt zur Vogelinsel
und die zweite zum Langen See. In jeder der beiden Gruppen sollen 6 Kinder sein.
Auf wie viele Arten k¨onnen die 12 Kinder auf die beiden Gruppen aufgeteilt werden, ohne dass die
Geschwisterpaare getrennt werden?
(A) 74
(B) 92
(C) 118
(D) 136
(E) 150"
2012,7 und 8,A1,B,1,False,references/2012_7und8_A1.png,"A1 Auf dem Jahrmarkt f¨ahrt Johanna einmal mit dem Karussell. Ihr Freund Aaron f¨ahrt 4-mal mit dem
Karussell und bezahlt 6 Euro mehr als Johanna. Wie viel kostet eine Fahrt mit dem Karussell?
(A) 1 Euro
(B) 2 Euro
(C) 3 Euro
(D) 4 Euro
(E) 5 Euro"
2012,7 und 8,A2,D,1,False,references/2012_7und8_A2.png,"A2 11,1 −1,11 =
(A) 9,009
(B) 9,09
(C) 9,89
(D) 9,99
(E) 10"
2012,7 und 8,A3,A,1,False,references/2012_7und8_A3.png,"A3 Als ich die alte Taschenuhr meines Großvaters neben die Landkarte auf den Tisch legte, zeigte der
Minutenzeiger exakt nach S¨uden. Und als ich – nach weniger als einer Stunde – mit meinen Geographie-
hausaufgaben fertig war, zeigte er nach Osten. Wie viele Minuten waren vergangen?
(A) 45
(B) 40
(C) 36
(D) 30
(E) 15"
2012,7 und 8,A4,C,1,False,references/2012_7und8_A4.png,"A4 Jeder der folgenden Buchstaben wird mit einem einzigen geraden Schnitt in so viele Teile wie m¨oglich
zerschnitten. Welcher der Buchstaben zerf¨allt in die meisten Teile?
(A)
(B)
(C)
(D)
(E)"
2012,7 und 8,A5,D,1,False,references/2012_7und8_A5.png,"A5 Von ihren 206 Sammelkarten nimmt Marina 6 Karten zum Tauschen in die Schule mit. In der Pause
kann sie 5 dieser Karten tauschen, jede gegen 3 andere. Wie viele Karten hat Marina jetzt?
(A) 213
(B) 214
(C) 215
(D) 216
(E) 217"
2012,7 und 8,A6,E,1,False,references/2012_7und8_A6.png,"A6 Wenn 15 · 16 = 20 · x ist, f¨ur welche Zahl steht dann x ?
(A) 5
(B) 6
(C) 8
(D) 10
(E) 12"
2012,7 und 8,A7,C,1,False,references/2012_7und8_A7.png,"A7 Im
”Dichterpark“
stehen
Skulpturen
an
den
Wegkreuzungen.
Von einer Kreuzung zur n¨achsten sind es jeweils 50 m. Ich beginne
meinen Spaziergang an der gr¨oßten Skulptur, zu der ich zur¨uckkehre,
nachdem ich alle Skulpturen angesehen habe. Wie lang ist der
k¨urzeste Weg, den ich gehen kann?
(A) 600 m
(B) 550 m
(C) 500 m
(D) 450 m
(E) 400 m"
