model,task_id,year,class,original_task_id,math_category,is_text_only,ground_truth,prediction,is_correct,format_valid,error_type,inference_time,input_tokens,raw_output,reasoning,error
Qwen3-VL-8B-Instruct,2005_5und6_C6,2005,5und6,C6,Arithmetik,True,B,B,True,True,,0.1042,331.0,"{
  ""answer"": ""B""
}",,
Qwen3-VL-8B-Instruct,2005_5und6_C7,2005,5und6,C7,Geometrie,False,D,C,False,True,,0.11080000000000001,423.0,"{
  ""answer"": ""C""
}",,
Qwen3-VL-8B-Instruct,2005_5und6_C8,2005,5und6,C8,Arithmetik,True,A,D,False,True,,0.11080000000000001,423.0,"{
  ""answer"": ""D""
}",,
Qwen3-VL-8B-Instruct,2005_5und6_C9,2005,5und6,C9,Geometrie,False,E,E,True,True,,0.139,883.0,"{
  ""answer"": ""E""
}",,
Qwen3-VL-8B-Instruct,2005_5und6_C10,2005,5und6,C10,unknown,True,D,E,False,True,,0.1159,561.0,"{
  ""answer"": ""E""
}",,
Qwen3-VL-8B-Instruct,2005_7und8_A1,2005,7und8,A1,unknown,False,B,C,False,True,,0.1134,469.0,"{
  ""answer"": ""C""
}",,
Qwen3-VL-8B-Instruct,2005_7und8_A2,2005,7und8,A2,Arithmetik,True,C,C,True,True,,0.11470000000000001,261.0,"{
  ""answer"": ""C""
}",,
Qwen3-VL-8B-Instruct,2005_7und8_A4,2005,7und8,A4,Arithmetik,True,B,B,True,True,,0.10590000000000001,331.0,"{
  ""answer"": ""B""
}",,
Qwen3-VL-8B-Instruct,2005_7und8_A6,2005,7und8,A6,Arithmetik,True,D,D,True,True,,0.1044,285.0,"{
  ""answer"": ""D""
}",,
Qwen3-VL-8B-Instruct,2005_7und8_A7,2005,7und8,A7,Algebra,True,C,C,True,True,,0.1155,561.0,"{
  ""answer"": ""C""
}",,
Qwen3-VL-8B-Instruct,2005_7und8_A8,2005,7und8,A8,Arithmetik,True,E,D,False,True,,0.11170000000000001,423.0,"{
  ""answer"": ""D""
}",,
Qwen3-VL-8B-Instruct,2005_7und8_A9,2005,7und8,A9,Arithmetik,True,C,C,True,True,,0.11030000000000001,423.0,"{
  ""answer"": ""C""
}",,
Qwen3-VL-8B-Instruct,2005_7und8_A10,2005,7und8,A10,Arithmetik,False,A,B,False,True,,0.112,437.0,"{
  ""answer"": ""B""
}",,
Qwen3-VL-8B-Instruct,2005_7und8_B1,2005,7und8,B1,Arithmetik,True,B,B,True,True,,0.07980000000000001,285.0,"{""answer"": ""B""}",,
Qwen3-VL-8B-Instruct,2005_7und8_B2,2005,7und8,B2,Arithmetik,True,D,E,False,True,,0.0864,269.0,"{""answer"": ""E""}",,
Qwen3-VL-8B-Instruct,2005_7und8_B3,2005,7und8,B3,Geometrie,False,D,C,False,True,,0.1135,469.0,"{
  ""answer"": ""C""
}",,
Qwen3-VL-8B-Instruct,2005_7und8_B4,2005,7und8,B4,Arithmetik,True,C,C,True,True,,0.11460000000000001,515.0,"{
  ""answer"": ""C""
}",,
Qwen3-VL-8B-Instruct,2005_7und8_B5,2005,7und8,B5,Arithmetik,True,A,C,False,True,,0.11080000000000001,469.0,"{
  ""answer"": ""C""
}",,
Qwen3-VL-8B-Instruct,2005_7und8_B6,2005,7und8,B6,Geometrie,False,B,B,True,True,,0.11370000000000001,469.0,"{
  ""answer"": ""B""
}",,
Qwen3-VL-8B-Instruct,2005_7und8_B7,2005,7und8,B7,Arithmetik,True,D,D,True,True,,0.1114,469.0,"{
  ""answer"": ""D""
}",,
Qwen3-VL-8B-Instruct,2005_7und8_B8,2005,7und8,B8,Geometrie,False,E,B,False,True,,0.11460000000000001,515.0,"{
  ""answer"": ""B""
}",,
Qwen3-VL-8B-Instruct,2005_7und8_B9,2005,7und8,B9,Arithmetik,True,C,A,False,True,,0.10260000000000001,257.0,"{
  ""answer"": ""A""
}",,
Qwen3-VL-8B-Instruct,2005_7und8_C2,2005,7und8,C2,Algebra,True,C,D,False,True,,0.1187,607.0,"{
  ""answer"": ""D""
}",,
Qwen3-VL-8B-Instruct,2005_7und8_C3,2005,7und8,C3,Geometrie,False,E,C,False,True,,0.0911,515.0,"{""answer"": ""C""}",,
Qwen3-VL-8B-Instruct,2005_7und8_C4,2005,7und8,C4,Arithmetik,True,C,B,False,True,,0.10310000000000001,269.0,"{
  ""answer"": ""B""
}",,
Qwen3-VL-8B-Instruct,2005_7und8_C6,2005,7und8,C6,Algebra,True,A,B,False,True,,0.0815,331.0,"{""answer"": ""B""}",,
Qwen3-VL-8B-Instruct,2005_7und8_C7,2005,7und8,C7,Arithmetik,True,A,B,False,True,,0.11270000000000001,469.0,"{
  ""answer"": ""B""
}",,
Qwen3-VL-8B-Instruct,2005_7und8_C8,2005,7und8,C8,Stochastik,True,D,E,False,True,,0.08660000000000001,377.0,"{""answer"": ""E""}",,
Qwen3-VL-8B-Instruct,2005_7und8_C9,2005,7und8,C9,Geometrie,False,A,C,False,True,,0.124,653.0,"{
  ""answer"": ""C""
}",,
Qwen3-VL-8B-Instruct,2005_7und8_C10,2005,7und8,C10,Algebra,True,B,C,False,True,,0.09190000000000001,561.0,"{""answer"": ""C""}",,
Qwen3-VL-8B-Instruct,2005_9und10_A1,2005,9und10,A1,Arithmetik,True,B,C,False,True,,0.0818,331.0,"{""answer"": ""C""}",,
Qwen3-VL-8B-Instruct,2005_9und10_A2,2005,9und10,A2,Geometrie,False,A,E,False,True,,0.107,377.0,"{
  ""answer"": ""E""
}",,
Qwen3-VL-8B-Instruct,2005_9und10_A3,2005,9und10,A3,Stochastik,True,D,B,False,True,,0.11130000000000001,469.0,"{
  ""answer"": ""B""
}",,
Qwen3-VL-8B-Instruct,2005_9und10_A4,2005,9und10,A4,Arithmetik,True,C,B,False,True,,0.1095,367.0,"{
  ""answer"": ""B""
}",,
Qwen3-VL-8B-Instruct,2005_9und10_A6,2005,9und10,A6,Arithmetik,True,E,C,False,True,,0.1097,423.0,"{
  ""answer"": ""C""
}",,
Qwen3-VL-8B-Instruct,2005_9und10_A9,2005,9und10,A9,Arithmetik,True,A,B,False,True,,0.1111,469.0,"{
  ""answer"": ""B""
}",,
Qwen3-VL-8B-Instruct,2005_9und10_A10,2005,9und10,A10,Arithmetik,True,B,D,False,True,,0.1075,265.0,"{
  ""answer"": ""D""
}",,
Qwen3-VL-8B-Instruct,2005_9und10_B1,2005,9und10,B1,Geometrie,True,A,C,False,True,,0.1101,423.0,"{
  ""answer"": ""C""
}",,
Qwen3-VL-8B-Instruct,2005_9und10_B2,2005,9und10,B2,Arithmetik,True,C,B,False,True,,0.11130000000000001,469.0,"{
  ""answer"": ""B""
}",,
Qwen3-VL-8B-Instruct,2005_9und10_B3,2005,9und10,B3,Algebra,True,E,E,True,True,,0.1028,285.0,"{
  ""answer"": ""E""
}",,
Qwen3-VL-8B-Instruct,2005_9und10_B4,2005,9und10,B4,Geometrie,False,B,B,True,True,,0.0828,377.0,"{""answer"": ""B""}",,
Qwen3-VL-8B-Instruct,2005_9und10_B5,2005,9und10,B5,Stochastik,True,D,C,False,True,,0.1203,653.0,"{
  ""answer"": ""C""
}",,
Qwen3-VL-8B-Instruct,2005_9und10_B6,2005,9und10,B6,Geometrie,False,A,C,False,True,,0.1115,469.0,"{
  ""answer"": ""C""
}",,
Qwen3-VL-8B-Instruct,2005_9und10_B7,2005,9und10,B7,Stochastik,True,C,E,False,True,,0.10930000000000001,423.0,"{
  ""answer"": ""E""
}",,
Qwen3-VL-8B-Instruct,2005_9und10_B8,2005,9und10,B8,Stochastik,True,C,B,False,True,,0.10740000000000001,377.0,"{
  ""answer"": ""B""
}",,
Qwen3-VL-8B-Instruct,2005_9und10_B9,2005,9und10,B9,Algebra,True,A,A,True,True,,0.10790000000000001,377.0,"{
  ""answer"": ""A""
}",,
Qwen3-VL-8B-Instruct,2005_9und10_B10,2005,9und10,B10,Arithmetik,True,D,B,False,True,,0.11030000000000001,429.0,"{
  ""answer"": ""B""
}",,
Qwen3-VL-8B-Instruct,2005_9und10_C1,2005,9und10,C1,Stochastik,False,E,E,True,True,,0.1233,653.0,"{
  ""answer"": ""E""
}",,
Qwen3-VL-8B-Instruct,2005_9und10_C2,2005,9und10,C2,Arithmetik,True,D,B,False,True,,0.11560000000000001,561.0,"{
  ""answer"": ""B""
}",,
Qwen3-VL-8B-Instruct,2005_9und10_C3,2005,9und10,C3,Stochastik,True,E,C,False,True,,0.1044,331.0,"{
  ""answer"": ""C""
}",,
Qwen3-VL-8B-Instruct,2005_9und10_C4,2005,9und10,C4,Geometrie,True,B,C,False,True,,0.11510000000000001,515.0,"{
  ""answer"": ""C""
}",,
Qwen3-VL-8B-Instruct,2005_9und10_C6,2005,9und10,C6,Algebra,True,E,D,False,True,,0.10300000000000001,285.0,"{
  ""answer"": ""D""
}",,
Qwen3-VL-8B-Instruct,2005_9und10_C7,2005,9und10,C7,Geometrie,False,D,B,False,True,,0.11610000000000001,561.0,"{
  ""answer"": ""B""
}",,
Qwen3-VL-8B-Instruct,2005_9und10_C8,2005,9und10,C8,Geometrie,False,E,B,False,True,,0.1124,469.0,"{
  ""answer"": ""B""
}",,
Qwen3-VL-8B-Instruct,2005_9und10_C9,2005,9und10,C9,Arithmetik,True,C,C,True,True,,0.0823,331.0,"{""answer"": ""C""}",,
Qwen3-VL-8B-Instruct,2005_9und10_C10,2005,9und10,C10,Geometrie,False,B,B,True,True,,0.1189,607.0,"{
  ""answer"": ""B""
}",,
Qwen3-VL-8B-Instruct,2005_11bis13_A2,2005,11bis13,A2,Algebra,True,C,D,False,True,,0.0799,285.0,"{""answer"": ""D""}",,
Qwen3-VL-8B-Instruct,2005_11bis13_A3,2005,11bis13,A3,Stochastik,False,D,B,False,True,,0.10740000000000001,377.0,"{
  ""answer"": ""B""
}",,
Qwen3-VL-8B-Instruct,2005_11bis13_A4,2005,11bis13,A4,Algebra,True,D,B,False,True,,0.10210000000000001,285.0,"{
  ""answer"": ""B""
}",,
Qwen3-VL-8B-Instruct,2005_11bis13_A5,2005,11bis13,A5,Geometrie,False,A,E,False,True,,0.0879,423.0,"{""answer"": ""E""}",,
Qwen3-VL-8B-Instruct,2005_11bis13_A6,2005,11bis13,A6,Arithmetik,True,E,B,False,True,,0.0835,331.0,"{""answer"": ""B""}",,
Qwen3-VL-8B-Instruct,2005_11bis13_A7,2005,11bis13,A7,Geometrie,False,B,B,True,True,,0.1272,745.0,"{
  ""answer"": ""B""
}",,
Qwen3-VL-8B-Instruct,2005_11bis13_A8,2005,11bis13,A8,Geometrie,False,C,B,False,True,,0.11170000000000001,423.0,"{
  ""answer"": ""B""
}",,
Qwen3-VL-8B-Instruct,2005_11bis13_A9,2005,11bis13,A9,Algebra,True,B,A,False,True,,0.10690000000000001,377.0,"{
  ""answer"": ""A""
}",,
Qwen3-VL-8B-Instruct,2005_11bis13_A10,2005,11bis13,A10,Geometrie,False,A,E,False,True,,0.11280000000000001,445.0,"{
  ""answer"": ""E""
}",,
Qwen3-VL-8B-Instruct,2005_11bis13_B1,2005,11bis13,B1,Arithmetik,True,D,B,False,True,,0.11520000000000001,515.0,"{
  ""answer"": ""B""
}",,
Qwen3-VL-8B-Instruct,2005_11bis13_B2,2005,11bis13,B2,Stochastik,True,A,C,False,True,,0.1129,423.0,"{
  ""answer"": ""C""
}",,
Qwen3-VL-8B-Instruct,2005_11bis13_B3,2005,11bis13,B3,Algebra,False,B,B,True,True,,0.1163,515.0,"{
  ""answer"": ""B""
}",,
Qwen3-VL-8B-Instruct,2005_11bis13_B4,2005,11bis13,B4,Algebra,True,E,C,False,True,,0.12290000000000001,653.0,"{
  ""answer"": ""C""
}",,
Qwen3-VL-8B-Instruct,2005_11bis13_B5,2005,11bis13,B5,Geometrie,False,B,D,False,True,,0.10890000000000001,377.0,"{
  ""answer"": ""D""
}",,
Qwen3-VL-8B-Instruct,2005_11bis13_B6,2005,11bis13,B6,Stochastik,True,D,D,True,True,,0.1082,377.0,"{
  ""answer"": ""D""
}",,
Qwen3-VL-8B-Instruct,2005_11bis13_B7,2005,11bis13,B7,Algebra,False,E,E,True,True,,0.128,745.0,"{
  ""answer"": ""E""
}",,
Qwen3-VL-8B-Instruct,2005_11bis13_B8,2005,11bis13,B8,Arithmetik,True,A,D,False,True,,0.1131,469.0,"{
  ""answer"": ""D""
}",,
Qwen3-VL-8B-Instruct,2005_11bis13_B10,2005,11bis13,B10,Stochastik,True,D,D,True,True,,0.1109,461.0,"{
  ""answer"": ""D""
}",,
Qwen3-VL-8B-Instruct,2005_11bis13_C1,2005,11bis13,C1,Arithmetik,True,C,B,False,True,,0.1129,469.0,"{
  ""answer"": ""B""
}",,
Qwen3-VL-8B-Instruct,2005_11bis13_C2,2005,11bis13,C2,Arithmetik,True,A,D,False,True,,0.0819,331.0,"{""answer"": ""D""}",,
Qwen3-VL-8B-Instruct,2005_11bis13_C3,2005,11bis13,C3,Geometrie,True,B,C,False,True,,0.10690000000000001,377.0,"{
  ""answer"": ""C""
}",,
Qwen3-VL-8B-Instruct,2005_11bis13_C4,2005,11bis13,C4,Algebra,True,E,D,False,True,,0.1037,331.0,"{
  ""answer"": ""D""
}",,
Qwen3-VL-8B-Instruct,2005_11bis13_C5,2005,11bis13,C5,Algebra,True,C,C,True,True,,0.1075,377.0,"{
  ""answer"": ""C""
}",,
Qwen3-VL-8B-Instruct,2005_11bis13_C6,2005,11bis13,C6,Arithmetik,True,E,B,False,True,,0.1047,341.0,"{
  ""answer"": ""B""
}",,
Qwen3-VL-8B-Instruct,2005_11bis13_C7,2005,11bis13,C7,Geometrie,False,A,B,False,True,,0.11330000000000001,515.0,"{
  ""answer"": ""B""
}",,
Qwen3-VL-8B-Instruct,2005_11bis13_C8,2005,11bis13,C8,Algebra,True,D,B,False,True,,0.116,311.0,"{
  ""answer"": ""B""
}",,
Qwen3-VL-8B-Instruct,2005_11bis13_C9,2005,11bis13,C9,Geometrie,True,C,C,True,True,,0.10790000000000001,377.0,"{
  ""answer"": ""C""
}",,
Qwen3-VL-8B-Instruct,2005_11bis13_C10,2005,11bis13,C10,Algebra,True,B,B,True,True,,0.1213,653.0,"{
  ""answer"": ""B""
}",,
Qwen3-VL-8B-Instruct,2006_3und4_A2,2006,3und4,A2,Arithmetik,True,B,B,True,True,,0.1027,285.0,"{
  ""answer"": ""B""
}",,
Qwen3-VL-8B-Instruct,2006_3und4_A3,2006,3und4,A3,Geometrie,False,D,C,False,True,,0.1135,469.0,"{
  ""answer"": ""C""
}",,
Qwen3-VL-8B-Instruct,2006_3und4_A4,2006,3und4,A4,unknown,True,B,C,False,True,,0.106,331.0,"{
  ""answer"": ""C""
}",,
Qwen3-VL-8B-Instruct,2006_3und4_A5,2006,3und4,A5,Arithmetik,True,A,B,False,True,,0.1107,423.0,"{
  ""answer"": ""B""
}",,
Qwen3-VL-8B-Instruct,2006_3und4_A6,2006,3und4,A6,Arithmetik,True,E,A,False,True,,0.1114,346.0,"{
  ""answer"": ""A""
}",,
Qwen3-VL-8B-Instruct,2006_3und4_A7,2006,3und4,A7,Geometrie,False,C,B,False,True,,0.1154,407.0,"{
  ""answer"": ""B""
}",,
Qwen3-VL-8B-Instruct,2006_3und4_B1,2006,3und4,B1,Geometrie,False,B,A,False,True,,0.11130000000000001,423.0,"{
  ""answer"": ""A""
}",,
Qwen3-VL-8B-Instruct,2006_3und4_B2,2006,3und4,B2,Arithmetik,True,A,C,False,True,,0.11420000000000001,515.0,"{
  ""answer"": ""C""
}",,
Qwen3-VL-8B-Instruct,2006_3und4_B3,2006,3und4,B3,Arithmetik,False,B,B,True,True,,0.12560000000000002,653.0,"{
  ""answer"": ""B""
}",,
Qwen3-VL-8B-Instruct,2006_3und4_B4,2006,3und4,B4,Arithmetik,False,E,B,False,True,,0.11,381.0,"{
  ""answer"": ""B""
}",,
Qwen3-VL-8B-Instruct,2006_3und4_B5,2006,3und4,B5,Geometrie,False,D,E,False,True,,0.09860000000000001,653.0,"{""answer"": ""E""}",,
Qwen3-VL-8B-Instruct,2006_3und4_B6,2006,3und4,B6,Arithmetik,False,A,B,False,True,,0.1124,469.0,"{
  ""answer"": ""B""
}",,
Qwen3-VL-8B-Instruct,2006_3und4_B7,2006,3und4,B7,Stochastik,True,C,E,False,True,,0.11380000000000001,373.0,"{
  ""answer"": ""E""
}",,
Qwen3-VL-8B-Instruct,2006_3und4_C1,2006,3und4,C1,Geometrie,False,E,B,False,True,,0.09630000000000001,607.0,"{""answer"": ""B""}",,
Qwen3-VL-8B-Instruct,2006_3und4_C2,2006,3und4,C2,Stochastik,True,E,B,False,True,,0.1158,397.0,"{
  ""answer"": ""B""
}",,
Qwen3-VL-8B-Instruct,2006_3und4_C3,2006,3und4,C3,Stochastik,True,C,B,False,True,,0.11520000000000001,561.0,"{
  ""answer"": ""B""
}",,
Qwen3-VL-8B-Instruct,2006_3und4_C4,2006,3und4,C4,Arithmetik,False,A,B,False,True,,0.12480000000000001,699.0,"{
  ""answer"": ""B""
}",,
Qwen3-VL-8B-Instruct,2006_3und4_C5,2006,3und4,C5,Stochastik,False,D,B,False,True,,0.11420000000000001,515.0,"{
  ""answer"": ""B""
}",,
Qwen3-VL-8B-Instruct,2006_3und4_C6,2006,3und4,C6,Geometrie,False,B,C,False,True,,0.0878,469.0,"{""answer"": ""C""}",,
Qwen3-VL-8B-Instruct,2006_3und4_C7,2006,3und4,C7,Algebra,True,C,C,True,True,,0.1226,533.0,"{
  ""answer"": ""C""
}",,
Qwen3-VL-8B-Instruct,2006_5und6_A1,2006,5und6,A1,Algebra,True,B,D,False,True,,0.105,331.0,"{
  ""answer"": ""D""
}",,
Qwen3-VL-8B-Instruct,2006_5und6_A2,2006,5und6,A2,Arithmetik,True,D,E,False,True,,0.1043,331.0,"{
  ""answer"": ""E""
}",,
Qwen3-VL-8B-Instruct,2006_5und6_A3,2006,5und6,A3,Stochastik,False,E,E,True,True,,0.1082,377.0,"{
  ""answer"": ""E""
}",,
Qwen3-VL-8B-Instruct,2006_5und6_A4,2006,5und6,A4,Arithmetik,True,C,C,True,True,,0.1023,285.0,"{
  ""answer"": ""C""
}",,
Qwen3-VL-8B-Instruct,2006_5und6_A5,2006,5und6,A5,Arithmetik,True,B,D,False,True,,0.1092,423.0,"{
  ""answer"": ""D""
}",,
Qwen3-VL-8B-Instruct,2006_5und6_A6,2006,5und6,A6,Algebra,True,B,B,True,True,,0.10690000000000001,377.0,"{
  ""answer"": ""B""
}",,
Qwen3-VL-8B-Instruct,2006_5und6_A8,2006,5und6,A8,Arithmetik,True,A,B,False,True,,0.1073,377.0,"{
  ""answer"": ""B""
}",,
Qwen3-VL-8B-Instruct,2006_5und6_A9,2006,5und6,A9,Arithmetik,True,B,B,True,True,,0.11040000000000001,423.0,"{
  ""answer"": ""B""
}",,
Qwen3-VL-8B-Instruct,2006_5und6_A10,2006,5und6,A10,Arithmetik,True,D,C,False,True,,0.10490000000000001,291.0,"{
  ""answer"": ""C""
}",,
Qwen3-VL-8B-Instruct,2006_5und6_B1,2006,5und6,B1,Geometrie,True,E,E,True,True,,0.11170000000000001,469.0,"{
  ""answer"": ""E""
}",,
Qwen3-VL-8B-Instruct,2006_5und6_B2,2006,5und6,B2,Arithmetik,True,E,E,True,True,,0.0821,331.0,"{""answer"": ""E""}",,
Qwen3-VL-8B-Instruct,2006_5und6_B3,2006,5und6,B3,Geometrie,False,B,B,True,True,,0.0881,423.0,"{""answer"": ""B""}",,
Qwen3-VL-8B-Instruct,2006_5und6_B6,2006,5und6,B6,Geometrie,True,E,C,False,True,,0.1159,561.0,"{
  ""answer"": ""C""
}",,
Qwen3-VL-8B-Instruct,2006_5und6_B7,2006,5und6,B7,Algebra,True,A,C,False,True,,0.11520000000000001,515.0,"{
  ""answer"": ""C""
}",,
Qwen3-VL-8B-Instruct,2006_5und6_B8,2006,5und6,B8,Geometrie,False,B,C,False,True,,0.11570000000000001,469.0,"{
  ""answer"": ""C""
}",,
Qwen3-VL-8B-Instruct,2006_5und6_B9,2006,5und6,B9,Geometrie,False,E,B,False,True,,0.1145,515.0,"{
  ""answer"": ""B""
}",,
Qwen3-VL-8B-Instruct,2006_5und6_B10,2006,5und6,B10,Algebra,False,A,B,False,True,,0.1086,367.0,"{
  ""answer"": ""B""
}",,
Qwen3-VL-8B-Instruct,2006_5und6_C2,2006,5und6,C2,Algebra,True,B,A,False,True,,0.1327,837.0,"{
  ""answer"": ""A""
}",,
Qwen3-VL-8B-Instruct,2006_5und6_C3,2006,5und6,C3,Algebra,True,E,C,False,True,,0.10450000000000001,329.0,"{
  ""answer"": ""C""
}",,
Qwen3-VL-8B-Instruct,2006_5und6_C5,2006,5und6,C5,Arithmetik,True,D,E,False,True,,0.1086,377.0,"{
  ""answer"": ""E""
}",,
Qwen3-VL-8B-Instruct,2006_5und6_C6,2006,5und6,C6,Geometrie,False,D,B,False,True,,0.11620000000000001,561.0,"{
  ""answer"": ""B""
}",,
Qwen3-VL-8B-Instruct,2006_5und6_C7,2006,5und6,C7,Arithmetik,True,E,A,False,True,,0.0815,331.0,"{""answer"": ""A""}",,
Qwen3-VL-8B-Instruct,2006_5und6_C8,2006,5und6,C8,Geometrie,False,B,C,False,True,,0.11710000000000001,561.0,"{
  ""answer"": ""C""
}",,
Qwen3-VL-8B-Instruct,2006_5und6_C9,2006,5und6,C9,Arithmetik,True,A,C,False,True,,0.1154,515.0,"{
  ""answer"": ""C""
}",,
Qwen3-VL-8B-Instruct,2006_5und6_C10,2006,5und6,C10,Geometrie,False,C,C,True,True,,0.1155,561.0,"{
  ""answer"": ""C""
}",,
Qwen3-VL-8B-Instruct,2006_7und8_A1,2006,7und8,A1,Arithmetik,True,B,C,False,True,,0.1046,331.0,"{
  ""answer"": ""C""
}",,
Qwen3-VL-8B-Instruct,2006_7und8_A2,2006,7und8,A2,Arithmetik,True,D,B,False,True,,0.10360000000000001,285.0,"{
  ""answer"": ""B""
}",,
Qwen3-VL-8B-Instruct,2006_7und8_A3,2006,7und8,A3,Geometrie,False,D,B,False,True,,0.105,331.0,"{
  ""answer"": ""B""
}",,
Qwen3-VL-8B-Instruct,2006_7und8_A4,2006,7und8,A4,Algebra,True,A,E,False,True,,0.1101,423.0,"{
  ""answer"": ""E""
}",,
Qwen3-VL-8B-Instruct,2006_7und8_A6,2006,7und8,A6,Stochastik,True,E,B,False,True,,0.11170000000000001,423.0,"{
  ""answer"": ""B""
}",,
Qwen3-VL-8B-Instruct,2006_7und8_A7,2006,7und8,A7,Geometrie,False,B,B,True,True,,0.1153,561.0,"{
  ""answer"": ""B""
}",,
Qwen3-VL-8B-Instruct,2006_7und8_A8,2006,7und8,A8,Arithmetik,True,A,B,False,True,,0.1124,469.0,"{
  ""answer"": ""B""
}",,
Qwen3-VL-8B-Instruct,2006_7und8_A9,2006,7und8,A9,Geometrie,True,C,C,True,True,,0.107,377.0,"{
  ""answer"": ""C""
}",,
Qwen3-VL-8B-Instruct,2006_7und8_A10,2006,7und8,A10,Stochastik,True,E,B,False,True,,0.1057,341.0,"{
  ""answer"": ""B""
}",,
Qwen3-VL-8B-Instruct,2006_7und8_B1,2006,7und8,B1,Arithmetik,True,C,B,False,True,,0.11180000000000001,423.0,"{
  ""answer"": ""B""
}",,
Qwen3-VL-8B-Instruct,2006_7und8_B2,2006,7und8,B2,Arithmetik,True,E,B,False,True,,0.0818,331.0,"{""answer"": ""B""}",,
Qwen3-VL-8B-Instruct,2006_7und8_B3,2006,7und8,B3,Stochastik,True,A,D,False,True,,0.1145,515.0,"{
  ""answer"": ""D""
}",,
Qwen3-VL-8B-Instruct,2006_7und8_B4,2006,7und8,B4,Stochastik,True,D,B,False,True,,0.1136,423.0,"{
  ""answer"": ""B""
}",,
Qwen3-VL-8B-Instruct,2006_7und8_B5,2006,7und8,B5,Geometrie,False,B,C,False,True,,0.1149,515.0,"{
  ""answer"": ""C""
}",,
Qwen3-VL-8B-Instruct,2006_7und8_B6,2006,7und8,B6,Arithmetik,True,B,B,True,True,,0.10590000000000001,331.0,"{
  ""answer"": ""B""
}",,
Qwen3-VL-8B-Instruct,2006_7und8_B7,2006,7und8,B7,Arithmetik,True,C,A,False,True,,0.1047,285.0,"{
  ""answer"": ""A""
}",,
Qwen3-VL-8B-Instruct,2006_7und8_B8,2006,7und8,B8,Arithmetik,True,E,B,False,True,,0.11030000000000001,423.0,"{
  ""answer"": ""B""
}",,
Qwen3-VL-8B-Instruct,2006_7und8_B9,2006,7und8,B9,Algebra,True,A,C,False,True,,0.11510000000000001,515.0,"{
  ""answer"": ""C""
}",,
Qwen3-VL-8B-Instruct,2006_7und8_B10,2006,7und8,B10,Stochastik,False,E,B,False,True,,0.1087,374.0,"{
  ""answer"": ""B""
}",,
Qwen3-VL-8B-Instruct,2006_7und8_C1,2006,7und8,C1,Arithmetik,True,D,B,False,True,,0.11180000000000001,469.0,"{
  ""answer"": ""B""
}",,
Qwen3-VL-8B-Instruct,2006_7und8_C2,2006,7und8,C2,Algebra,True,C,C,True,True,,0.113,469.0,"{
  ""answer"": ""C""
}",,
Qwen3-VL-8B-Instruct,2006_7und8_C3,2006,7und8,C3,Stochastik,True,D,E,False,True,,0.1121,469.0,"{
  ""answer"": ""E""
}",,
Qwen3-VL-8B-Instruct,2006_7und8_C4,2006,7und8,C4,Geometrie,False,A,D,False,True,,0.1155,515.0,"{
  ""answer"": ""D""
}",,
Qwen3-VL-8B-Instruct,2006_7und8_C5,2006,7und8,C5,Algebra,True,B,B,True,True,,0.1096,377.0,"{
  ""answer"": ""B""
}",,
Qwen3-VL-8B-Instruct,2006_7und8_C6,2006,7und8,C6,unknown,True,D,A,False,True,,0.11960000000000001,607.0,"{
  ""answer"": ""A""
}",,
Qwen3-VL-8B-Instruct,2006_7und8_C7,2006,7und8,C7,Stochastik,True,C,E,False,True,,0.11030000000000001,423.0,"{
  ""answer"": ""E""
}",,
Qwen3-VL-8B-Instruct,2006_7und8_C8,2006,7und8,C8,Arithmetik,True,A,C,False,True,,0.10640000000000001,377.0,"{
  ""answer"": ""C""
}",,
Qwen3-VL-8B-Instruct,2006_7und8_C9,2006,7und8,C9,unknown,True,C,C,True,True,,0.1155,561.0,"{
  ""answer"": ""C""
}",,
Qwen3-VL-8B-Instruct,2006_7und8_C10,2006,7und8,C10,Algebra,True,E,E,True,True,,0.1213,653.0,"{
  ""answer"": ""E""
}",,
Qwen3-VL-8B-Instruct,2006_9und10_A1,2006,9und10,A1,Arithmetik,True,D,B,False,True,,0.07930000000000001,285.0,"{""answer"": ""B""}",,
Qwen3-VL-8B-Instruct,2006_9und10_A2,2006,9und10,A2,Stochastik,True,C,C,True,True,,0.1109,256.0,"{
  ""answer"": ""C""
}",,
Qwen3-VL-8B-Instruct,2006_9und10_A3,2006,9und10,A3,Geometrie,False,E,B,False,True,,0.1078,377.0,"{
  ""answer"": ""B""
}",,
Qwen3-VL-8B-Instruct,2006_9und10_A4,2006,9und10,A4,Stochastik,True,B,B,True,True,,0.1087,377.0,"{
  ""answer"": ""B""
}",,
Qwen3-VL-8B-Instruct,2006_9und10_A5,2006,9und10,A5,Arithmetik,True,C,E,False,True,,0.1029,285.0,"{
  ""answer"": ""E""
}",,
Qwen3-VL-8B-Instruct,2006_9und10_A6,2006,9und10,A6,Arithmetik,True,B,E,False,True,,0.1164,561.0,"{
  ""answer"": ""E""
}",,
Qwen3-VL-8B-Instruct,2006_9und10_A7,2006,9und10,A7,Geometrie,False,E,D,False,True,,0.1223,653.0,"{
  ""answer"": ""D""
}",,
Qwen3-VL-8B-Instruct,2006_9und10_A8,2006,9und10,A8,Arithmetik,True,D,C,False,True,,0.1114,469.0,"{
  ""answer"": ""C""
}",,
